student_id,age,region,enroll_date,exam_season,courses_enrolled,completed_assignments,completion_rate,login_frequency,last_activity_days_ago,forum_posts_count,dropout_score,label,label_multiclass,label_name,engagement_score,activity_level,risk_level
STU00213,28,Doha,2024-03-20,0,3,4,0.2576,2.88,19,2,0.3762,1,1,at-risk,4.98,Low,High Risk
STU00214,28,Dubai,2024-03-24,0,6,10,0.3484,5.67,36,4,0.2987,0,0,active,12.07,Medium,Medium Risk
STU00215,26,Riyadh,2024-07-30,0,4,3,0.1399,0.1,17,2,0.8028,1,2,dropped,1.4000000000000001,Low,High Risk
STU00216,22,Cairo,2024-04-01,0,6,0,0.0,0.86,2,1,0.6923,1,2,dropped,0.6599999999999999,Low,High Risk
STU00217,27,Beirut,2024-07-29,0,3,12,0.812,8.16,8,8,0.0,0,0,active,19.36,High,Low Risk
STU00218,24,Dubai,2024-05-16,0,4,6,0.3204,0.87,20,1,0.5433,1,1,at-risk,4.87,Low,Medium Risk
STU00219,18,Riyadh,2024-12-25,0,3,8,0.5414,7.81,13,12,0.3333,1,1,at-risk,14.509999999999998,Medium,Medium Risk
STU00220,24,Alexandria,2024-07-14,0,6,20,0.676,7.77,17,11,0.1165,0,0,active,26.07,Medium,Low Risk
STU00221,21,Cairo,2024-08-28,0,7,18,0.522,5.68,4,7,0.1861,0,0,active,23.28,Medium,Medium Risk
STU00222,24,Dubai,2024-04-12,0,5,7,0.2718,3.94,11,6,0.2528,0,0,active,9.84,Medium,Medium Risk
STU00223,29,Casablanca,2024-06-28,0,4,6,0.2839,6.03,2,2,0.3116,1,1,at-risk,11.830000000000002,Medium,Medium Risk
STU00224,20,Amman,2024-04-26,1,2,2,0.2357,1.04,9,1,0.8474,1,2,dropped,2.14,Low,High Risk
STU00225,28,Dubai,2024-01-13,0,4,1,0.0378,0.29,28,0,0.8981,1,2,dropped,-1.5099999999999998,Low,High Risk
STU00226,29,Dubai,2024-07-23,0,2,6,0.5555,7.66,47,7,0.5037,1,1,at-risk,8.96,Medium,Medium Risk
STU00227,26,Beirut,2024-05-22,0,4,4,0.2248,1.22,1,2,0.4932,1,1,at-risk,5.12,Low,High Risk
STU00228,27,Alexandria,2024-05-22,0,7,14,0.399,5.94,5,7,0.0482,0,0,active,19.44,Medium,Medium Risk
STU00229,31,Beirut,2024-11-24,0,7,6,0.1643,1.34,12,2,0.5711,1,1,at-risk,6.14,Low,High Risk
STU00230,31,Baghdad,2024-07-23,0,4,0,0.0,1.97,10,0,0.4656,1,1,at-risk,0.97,Low,High Risk
STU00231,17,Baghdad,2024-06-18,0,7,20,0.5741,5.49,1,7,0.1522,0,0,active,25.39,Medium,Medium Risk
STU00232,26,Cairo,2024-02-29,0,5,0,0.0,1.7,14,0,0.4711,1,1,at-risk,0.30000000000000004,Low,High Risk
STU00233,17,Amman,2024-04-01,0,5,10,0.3982,6.32,1,8,0.1485,0,0,active,16.22,Medium,Medium Risk
STU00234,25,Doha,2024-05-15,0,5,7,0.2907,2.73,2,2,0.4901,1,1,at-risk,9.530000000000001,Low,High Risk
STU00235,23,Cairo,2024-02-25,0,4,0,0.0,0.94,8,2,0.6082,1,2,dropped,0.1399999999999999,Low,High Risk
STU00236,26,Doha,2024-08-10,0,5,25,1.0,14.0,2,18,0.072,0,0,active,38.8,High,Low Risk
STU00237,21,Beirut,2024-06-09,0,1,1,0.2941,4.34,13,6,0.2457,0,0,active,4.04,Medium,Medium Risk
STU00238,24,Tunis,2024-11-06,0,4,3,0.16,2.2,6,1,0.5023,1,1,at-risk,4.6000000000000005,Low,High Risk
STU00239,23,Baghdad,2024-02-29,0,3,0,0.0,0.8,7,1,0.8673,1,2,dropped,0.10000000000000009,Low,High Risk
STU00240,22,Tunis,2024-10-22,1,3,3,0.2322,7.87,10,6,0.313,1,1,at-risk,9.870000000000001,Medium,Medium Risk
STU00241,18,Dubai,2024-05-10,0,7,15,0.418,7.52,3,9,0.2416,0,0,active,22.22,Medium,Medium Risk
STU00242,21,Cairo,2024-12-28,0,3,0,0.0,0.83,13,0,0.7685,1,2,dropped,-0.4700000000000001,Low,High Risk
STU00243,26,Tunis,2024-01-01,0,5,3,0.1145,0.1,5,5,0.5732,1,1,at-risk,2.6,Low,High Risk
STU00244,28,Baghdad,2024-10-02,0,4,2,0.1021,1.83,16,0,0.5561,1,1,at-risk,2.23,Low,High Risk
STU00245,24,Dubai,2024-07-05,0,2,1,0.1113,0.28,1,2,0.6371,1,2,dropped,1.18,Low,High Risk
STU00246,20,Tunis,2024-02-05,0,7,1,0.0174,0.83,1,0,0.7822,1,2,dropped,1.73,Low,High Risk
STU00247,29,Beirut,2024-11-15,0,1,1,0.2977,3.58,5,6,0.444,1,1,at-risk,4.08,Medium,Medium Risk
STU00248,30,Beirut,2024-12-05,0,4,0,0.0,3.55,1,3,0.4441,1,1,at-risk,3.4499999999999997,Medium,Medium Risk
STU00249,25,Alexandria,2024-06-02,0,4,5,0.2355,2.4,9,1,0.3999,1,1,at-risk,6.5,Low,High Risk
STU00250,24,Baghdad,2024-06-07,0,6,5,0.1784,4.3,15,4,0.49,1,1,at-risk,7.800000000000001,Medium,Medium Risk
STU00251,23,Tunis,2024-06-16,0,1,1,0.2603,1.66,1,2,0.509,1,1,at-risk,2.56,Low,High Risk
STU00252,24,Tunis,2024-12-22,0,1,2,0.4491,4.26,4,8,0.1989,0,0,active,5.859999999999999,Medium,Medium Risk
STU00253,24,Amman,2024-10-10,0,1,1,0.2516,2.26,1,2,0.4271,1,1,at-risk,3.1599999999999997,Low,High Risk
STU00254,25,Riyadh,2024-04-08,0,5,9,0.3719,6.04,13,8,0.1386,0,0,active,13.739999999999998,Medium,Medium Risk
STU00255,29,Tunis,2024-12-06,0,5,2,0.0811,4.01,10,3,0.3412,1,1,at-risk,5.01,Medium,Medium Risk
STU00256,26,Tunis,2024-12-12,0,5,0,0.0,1.09,1,0,0.6093,1,2,dropped,0.9900000000000001,Low,High Risk
STU00257,22,Riyadh,2024-11-11,0,7,0,0.0,1.4,21,2,0.7413,1,2,dropped,-0.7000000000000002,Low,High Risk
STU00258,21,Doha,2024-06-03,0,1,1,0.2009,1.31,1,2,0.7075,1,2,dropped,2.21,Low,High Risk
STU00259,27,Tunis,2024-10-07,0,2,1,0.1388,0.7,4,1,0.5823,1,1,at-risk,1.2999999999999998,Low,High Risk
STU00260,27,Cairo,2024-06-04,0,1,1,0.1411,1.63,22,1,0.5541,1,1,at-risk,0.4299999999999997,Low,High Risk
STU00261,27,Amman,2024-04-17,1,5,6,0.2287,1.78,2,1,0.5917,1,1,at-risk,7.58,Low,High Risk
STU00262,17,Tunis,2024-10-23,1,7,5,0.1431,0.22,7,1,0.9918,1,2,dropped,4.52,Low,High Risk
STU00263,30,Doha,2024-12-01,0,4,12,0.5773,5.25,10,10,0.1995,0,0,active,16.25,Medium,Medium Risk
STU00264,19,Beirut,2024-08-26,0,1,3,0.5042,7.73,31,4,0.3121,1,1,at-risk,7.630000000000001,Medium,Medium Risk
STU00265,17,Casablanca,2024-08-14,0,5,19,0.772,10.42,7,19,0.0364,0,0,active,28.720000000000002,High,Low Risk
STU00266,17,Dubai,2024-09-18,0,3,0,0.0,0.63,18,0,0.8287,1,2,dropped,-1.17,Low,High Risk
STU00267,21,Casablanca,2024-03-27,0,6,4,0.1169,0.4,5,1,0.6525,1,2,dropped,3.9000000000000004,Low,High Risk
STU00268,27,Alexandria,2024-05-25,0,4,8,0.3786,1.05,9,0,0.3909,1,1,at-risk,8.15,Low,Medium Risk
STU00269,26,Baghdad,2024-12-05,0,7,4,0.1279,1.75,6,3,0.495,1,1,at-risk,5.15,Low,High Risk
STU00270,26,Doha,2024-06-20,0,4,0,0.0,0.1,18,0,0.8484,1,2,dropped,-1.7,Low,High Risk
STU00271,21,Alexandria,2024-04-30,0,5,3,0.1106,0.99,23,2,0.7494,1,2,dropped,1.6900000000000004,Low,High Risk
STU00272,27,Amman,2024-04-25,1,1,1,0.1562,5.01,2,10,0.3217,1,1,at-risk,5.81,Medium,Medium Risk
STU00273,17,Dubai,2024-03-16,0,1,0,0.0699,0.91,11,1,0.6708,1,2,dropped,-0.19000000000000006,Low,High Risk
STU00274,17,Cairo,2024-01-24,0,3,0,0.0,2.9,14,5,0.4391,1,1,at-risk,1.5,Low,High Risk
STU00275,17,Dubai,2024-08-31,0,1,1,0.1199,1.23,10,1,0.5875,1,1,at-risk,1.23,Low,High Risk
STU00276,19,Doha,2024-02-07,0,3,5,0.3663,2.47,20,5,0.3205,1,1,at-risk,5.470000000000001,Low,Medium Risk
STU00277,17,Casablanca,2024-07-31,0,7,25,0.7165,9.36,7,10,0.0,0,0,active,33.66,High,Low Risk
STU00278,24,Doha,2024-04-09,0,6,0,0.0,0.2,1,0,0.6131,1,2,dropped,0.1,Low,High Risk
STU00279,27,Tunis,2024-09-10,0,7,0,0.0,1.88,3,4,0.4213,1,1,at-risk,1.5799999999999998,Low,High Risk
STU00280,19,Tunis,2024-05-04,0,7,22,0.6297,5.75,3,8,0.0,0,0,active,27.45,Medium,Low Risk
STU00281,17,Riyadh,2024-12-01,0,1,1,0.1539,0.49,1,2,0.6961,1,2,dropped,1.39,Low,High Risk
STU00282,26,Cairo,2024-02-24,0,2,3,0.2505,4.18,4,7,0.4436,1,1,at-risk,6.779999999999999,Medium,Medium Risk
STU00283,29,Tunis,2024-04-22,1,7,10,0.2835,2.0,7,2,0.6635,1,2,dropped,11.3,Low,High Risk
STU00284,22,Riyadh,2024-12-22,0,1,0,0.0,0.1,34,2,0.8214,1,2,dropped,-3.3,Low,High Risk
STU00285,24,Baghdad,2024-08-25,0,3,1,0.0652,2.3,21,4,0.5964,1,1,at-risk,1.1999999999999997,Low,High Risk
STU00286,29,Cairo,2024-10-12,0,4,3,0.1422,1.2,9,1,0.7148,1,2,dropped,3.3000000000000003,Low,High Risk
STU00287,30,Dubai,2024-03-03,0,3,4,0.2863,3.46,1,2,0.2018,0,0,active,7.36,Medium,Medium Risk
STU00288,21,Casablanca,2024-03-09,0,4,9,0.4255,3.4,5,3,0.0305,0,0,active,11.9,Medium,Medium Risk
STU00289,18,Casablanca,2024-12-07,0,2,2,0.2425,0.8,13,2,0.7211,1,2,dropped,1.4999999999999998,Low,High Risk
STU00290,22,Baghdad,2024-10-13,0,6,7,0.2259,3.22,8,5,0.2786,0,0,active,9.42,Medium,Medium Risk
STU00291,24,Doha,2024-06-11,0,7,0,0.0,1.07,6,0,0.6263,1,2,dropped,0.4700000000000001,Low,High Risk
STU00292,18,Casablanca,2024-11-09,0,2,3,0.3357,4.1,11,3,0.0647,0,0,active,6.0,Medium,Medium Risk
STU00293,19,Baghdad,2024-08-06,0,2,1,0.0642,1.09,33,0,0.9649,1,2,dropped,-1.21,Low,High Risk
STU00294,18,Baghdad,2024-08-16,0,1,2,0.3953,3.9,1,1,0.3519,1,1,at-risk,5.800000000000001,Medium,Medium Risk
STU00295,23,Riyadh,2024-08-31,0,5,14,0.5725,10.13,12,9,0.0308,0,0,active,22.930000000000003,Medium,Medium Risk
STU00296,32,Casablanca,2024-05-12,0,1,1,0.1319,1.7,13,3,0.5078,1,1,at-risk,1.4000000000000001,Low,High Risk
STU00297,27,Dubai,2024-11-22,0,2,0,0.0,0.1,13,1,0.6395,1,2,dropped,-1.2,Low,High Risk
STU00298,28,Amman,2024-09-23,0,7,0,0.002,5.95,24,8,0.4466,1,1,at-risk,3.5500000000000003,Medium,Medium Risk
STU00299,23,Casablanca,2024-11-16,0,6,1,0.043,1.11,1,0,0.8364,1,2,dropped,2.0100000000000002,Low,High Risk
STU00300,22,Dubai,2024-05-20,0,2,0,0.0,3.18,15,4,0.502,1,1,at-risk,1.6800000000000002,Medium,Medium Risk
STU00301,25,Casablanca,2024-02-09,0,7,0,0.0,4.69,4,6,0.3243,1,1,at-risk,4.29,Medium,Medium Risk
STU00302,27,Amman,2024-04-30,0,3,0,0.0,2.12,17,5,0.6054,1,2,dropped,0.42000000000000015,Low,High Risk
STU00303,21,Amman,2024-06-20,0,1,0,0.0,0.79,6,1,0.7283,1,2,dropped,0.19000000000000006,Low,High Risk
STU00304,18,Beirut,2024-10-03,0,6,5,0.1615,3.73,2,1,0.3106,1,1,at-risk,8.530000000000001,Medium,Medium Risk
STU00305,27,Alexandria,2024-03-11,0,5,12,0.4889,6.13,13,6,0.0606,0,0,active,16.83,Medium,Medium Risk
STU00306,26,Riyadh,2024-04-28,1,7,21,0.5917,10.69,4,18,0.1409,0,0,active,31.29,Medium,Medium Risk
STU00307,24,Tunis,2024-12-21,0,6,19,0.6321,2.58,3,5,0.0,0,0,active,21.279999999999998,Low,Low Risk
STU00308,18,Riyadh,2024-12-27,0,6,0,0.0,1.7,7,4,0.4667,1,1,at-risk,1.0,Low,High Risk
STU00309,19,Dubai,2024-02-02,0,2,3,0.2662,7.47,2,6,0.2307,0,0,active,10.27,Medium,Medium Risk
STU00310,17,Tunis,2024-07-27,0,6,29,0.9568,11.25,7,12,0.2171,0,0,active,39.55,High,Low Risk
STU00311,29,Beirut,2024-10-04,0,1,1,0.2154,0.8,7,0,0.6713,1,2,dropped,1.1,Low,High Risk
STU00312,24,Casablanca,2024-07-31,0,7,0,0.0,0.43,1,0,0.7204,1,2,dropped,0.32999999999999996,Low,High Risk
STU00313,19,Cairo,2024-04-15,1,5,11,0.4598,5.07,20,15,0.3224,1,1,at-risk,14.07,Medium,Medium Risk
STU00314,22,Tunis,2024-07-18,0,6,6,0.1943,5.49,20,8,0.3838,1,1,at-risk,9.49,Medium,Medium Risk
STU00315,28,Doha,2024-12-22,0,4,3,0.1337,6.59,13,9,0.4237,1,1,at-risk,8.29,Medium,Medium Risk
STU00316,28,Cairo,2024-10-21,1,4,6,0.2903,2.18,2,1,0.702,1,2,dropped,7.9799999999999995,Low,High Risk
STU00317,22,Tunis,2024-09-01,0,4,11,0.5665,3.5,1,1,0.0,0,0,active,14.4,Medium,Medium Risk
STU00318,33,Cairo,2024-06-29,0,2,5,0.4934,5.33,22,6,0.2499,0,0,active,8.129999999999999,Medium,Medium Risk
STU00319,25,Amman,2024-07-18,0,7,9,0.2648,3.25,12,6,0.4096,1,1,at-risk,11.05,Medium,Medium Risk
STU00320,17,Tunis,2024-10-02,0,1,0,0.0137,0.97,1,2,0.5876,1,1,at-risk,0.87,Low,High Risk
STU00321,19,Baghdad,2024-11-04,1,2,4,0.3779,2.1,13,4,0.4128,1,1,at-risk,4.8,Low,Medium Risk
STU00322,17,Dubai,2024-09-06,0,4,6,0.2905,2.18,14,1,0.3971,1,1,at-risk,6.779999999999999,Low,High Risk
STU00323,23,Dubai,2024-05-19,0,7,9,0.2484,0.73,12,0,0.6193,1,2,dropped,8.530000000000001,Low,High Risk
STU00324,17,Tunis,2024-09-05,0,1,0,0.0715,2.18,7,6,0.3749,1,1,at-risk,1.4800000000000002,Low,High Risk
STU00325,21,Cairo,2024-07-18,0,5,17,0.6814,6.11,13,6,0.0295,0,0,active,21.81,Medium,Low Risk
STU00326,25,Beirut,2024-12-08,0,5,0,0.0,2.19,1,5,0.5011,1,1,at-risk,2.09,Low,High Risk
STU00327,18,Tunis,2024-03-25,0,7,22,0.6206,6.35,7,15,0.1,0,0,active,27.650000000000002,Medium,Low Risk
STU00328,28,Casablanca,2024-03-06,0,1,2,0.3157,2.45,10,3,0.2216,0,0,active,3.45,Low,Medium Risk
STU00329,32,Doha,2024-09-30,0,7,10,0.2818,3.2,1,5,0.3418,1,1,at-risk,13.1,Medium,Medium Risk
STU00330,30,Cairo,2024-07-20,0,3,7,0.4373,2.12,13,7,0.2129,0,0,active,7.820000000000001,Low,Medium Risk
STU00331,24,Doha,2024-10-15,0,4,0,0.0,0.11,9,1,0.5596,1,1,at-risk,-0.79,Low,High Risk
STU00332,27,Cairo,2024-02-12,0,5,20,0.7823,13.08,2,10,0.1194,0,0,active,32.879999999999995,High,Low Risk
STU00333,28,Tunis,2024-03-10,0,1,2,0.3976,2.19,4,1,0.2774,0,0,active,3.7899999999999996,Low,Medium Risk
STU00334,25,Casablanca,2024-04-03,0,6,9,0.3066,1.28,6,1,0.4706,1,1,at-risk,9.68,Low,Medium Risk
STU00335,23,Cairo,2024-05-13,0,4,16,0.7879,12.65,16,14,0.0037,0,0,active,27.049999999999997,High,Low Risk
STU00336,18,Tunis,2024-06-16,0,6,0,0.0,0.1,3,0,0.8372,1,2,dropped,-0.19999999999999998,Low,High Risk
STU00337,24,Dubai,2024-08-20,0,6,16,0.543,7.0,8,6,0.0067,0,0,active,22.2,Medium,Medium Risk
STU00338,24,Beirut,2024-06-21,0,3,0,0.0246,0.1,12,2,0.6419,1,2,dropped,-1.0999999999999999,Low,High Risk
STU00339,19,Tunis,2024-05-22,0,6,3,0.1153,4.52,6,10,0.2958,0,0,active,6.92,Medium,Medium Risk
STU00340,32,Tunis,2024-05-09,0,4,3,0.1705,4.07,13,8,0.3265,1,1,at-risk,5.7700000000000005,Medium,Medium Risk
STU00341,29,Alexandria,2024-08-28,0,6,2,0.0707,0.91,10,1,0.6673,1,2,dropped,1.9100000000000001,Low,High Risk
STU00342,18,Cairo,2024-10-03,0,4,1,0.0404,0.63,9,1,0.7938,1,2,dropped,0.7299999999999999,Low,High Risk
STU00343,31,Cairo,2024-06-28,0,6,10,0.3438,0.54,4,1,0.4593,1,1,at-risk,10.139999999999999,Low,Medium Risk
STU00344,19,Dubai,2024-11-28,0,7,20,0.5848,2.98,4,4,0.4314,1,1,at-risk,22.580000000000002,Low,Medium Risk
STU00345,20,Alexandria,2024-11-29,0,1,0,0.0,1.51,6,0,0.4251,1,1,at-risk,0.91,Low,High Risk
STU00346,20,Cairo,2024-01-16,0,2,5,0.4963,5.39,10,10,0.1799,0,0,active,9.39,Medium,Medium Risk
STU00347,27,Dubai,2024-04-12,0,4,0,0.0095,2.5,1,1,0.2833,0,0,active,2.4,Low,High Risk
STU00348,32,Cairo,2024-11-14,0,6,30,1.0,14.0,6,13,0.0606,0,0,active,43.4,High,Low Risk
STU00349,24,Riyadh,2024-05-02,0,3,1,0.0608,0.67,4,1,0.6072,1,2,dropped,1.27,Low,High Risk
STU00350,25,Riyadh,2024-08-30,0,1,1,0.2284,0.83,3,2,0.6643,1,2,dropped,1.53,Low,High Risk
STU00351,21,Alexandria,2024-10-15,0,1,2,0.3176,1.16,4,1,0.5467,1,1,at-risk,2.7600000000000002,Low,Medium Risk
STU00352,32,Dubai,2024-08-26,0,6,12,0.4139,3.97,12,6,0.0636,0,0,active,14.770000000000001,Medium,Medium Risk
STU00353,28,Amman,2024-07-07,0,6,18,0.6166,5.54,47,4,0.2263,0,0,active,18.84,Medium,Low Risk
STU00354,24,Riyadh,2024-11-06,0,2,7,0.7086,9.24,2,10,0.0,0,0,active,16.040000000000003,High,Low Risk
STU00355,34,Doha,2024-02-28,0,2,2,0.2049,3.65,28,3,0.3843,1,1,at-risk,2.8500000000000005,Medium,Medium Risk
STU00356,31,Riyadh,2024-06-08,0,1,0,0.016,3.81,2,6,0.1757,0,0,active,3.61,Medium,Medium Risk
STU00357,19,Alexandria,2024-10-23,1,1,1,0.1494,6.05,10,6,0.3056,1,1,at-risk,6.05,Medium,Medium Risk
STU00358,30,Cairo,2024-06-08,0,6,23,0.771,8.14,8,11,0.0,0,0,active,30.34,High,Low Risk
STU00359,18,Doha,2024-12-12,0,5,5,0.2054,3.08,20,6,0.5042,1,1,at-risk,6.08,Medium,Medium Risk
STU00360,27,Tunis,2024-07-22,0,5,7,0.2759,0.99,15,0,0.7715,1,2,dropped,6.49,Low,High Risk
STU00361,21,Dubai,2024-02-08,0,7,0,0.0,0.19,2,1,0.5367,1,1,at-risk,-0.010000000000000009,Low,High Risk
STU00362,27,Doha,2024-12-19,0,7,12,0.3331,4.09,8,4,0.1355,0,0,active,15.29,Medium,Medium Risk
STU00363,25,Dubai,2024-02-22,0,6,17,0.5664,8.54,1,11,0.2195,0,0,active,25.439999999999998,Medium,Medium Risk
STU00364,26,Amman,2024-12-16,0,5,5,0.2152,2.15,7,2,0.4351,1,1,at-risk,6.45,Low,High Risk
STU00365,23,Doha,2024-03-02,0,4,0,0.0,1.01,26,2,0.7148,1,2,dropped,-1.59,Low,High Risk
STU00366,26,Doha,2024-01-22,0,4,2,0.1222,0.43,4,1,0.6626,1,2,dropped,2.0300000000000002,Low,High Risk
STU00367,17,Beirut,2024-09-29,0,4,12,0.593,5.9,10,6,0.1368,0,0,active,16.9,Medium,Medium Risk
STU00368,20,Tunis,2024-12-04,0,4,3,0.1371,2.84,34,3,0.6069,1,2,dropped,2.44,Low,High Risk
STU00369,19,Beirut,2024-02-05,0,2,4,0.3764,7.61,24,16,0.2524,0,0,active,9.209999999999999,Medium,Medium Risk
STU00370,21,Baghdad,2024-11-27,0,2,3,0.2817,2.53,3,1,0.3088,1,1,at-risk,5.2299999999999995,Low,High Risk
STU00371,23,Beirut,2024-01-07,0,1,1,0.1222,0.83,1,2,0.7691,1,2,dropped,1.73,Low,High Risk
STU00372,17,Tunis,2024-09-07,0,5,25,1.0,14.0,1,19,0.0231,0,0,active,38.9,High,Low Risk
STU00373,17,Alexandria,2024-08-09,0,7,9,0.2573,2.4,5,3,0.5523,1,1,at-risk,10.9,Low,High Risk
STU00374,28,Beirut,2024-11-21,0,6,8,0.2823,1.75,1,1,0.5824,1,1,at-risk,9.65,Low,High Risk
STU00375,22,Casablanca,2024-12-28,0,2,6,0.5761,9.13,1,10,0.0,0,0,active,15.030000000000001,Medium,Medium Risk
STU00376,30,Riyadh,2024-08-10,0,5,4,0.1637,4.6,1,3,0.235,0,0,active,8.5,Medium,Medium Risk
STU00377,36,Riyadh,2024-09-24,0,7,8,0.2308,0.5,1,1,0.557,1,1,at-risk,8.4,Low,High Risk
STU00378,22,Amman,2024-11-11,0,7,6,0.1589,0.89,5,1,0.6061,1,2,dropped,6.39,Low,High Risk
STU00379,28,Baghdad,2024-09-04,0,6,1,0.0268,1.15,20,1,0.8144,1,2,dropped,0.1499999999999999,Low,High Risk
STU00380,28,Casablanca,2024-08-11,0,7,0,0.0,1.76,1,3,0.4588,1,1,at-risk,1.66,Low,High Risk
STU00381,19,Doha,2024-05-17,0,6,0,0.0,0.47,17,0,0.6579,1,2,dropped,-1.23,Low,High Risk
STU00382,28,Beirut,2024-05-05,0,2,0,0.0,0.75,2,2,0.7121,1,2,dropped,0.55,Low,High Risk
STU00383,17,Alexandria,2024-05-22,0,7,11,0.3155,5.47,10,3,0.0832,0,0,active,15.469999999999999,Medium,Medium Risk
STU00384,24,Casablanca,2024-05-04,0,4,4,0.2125,1.1,6,1,0.7964,1,2,dropped,4.5,Low,High Risk
STU00385,17,Casablanca,2024-10-18,1,2,5,0.5064,3.38,5,3,0.2473,0,0,active,7.879999999999999,Medium,Medium Risk
STU00386,22,Doha,2024-12-08,0,5,12,0.4774,5.29,3,6,0.0421,0,0,active,16.99,Medium,Medium Risk
STU00387,28,Tunis,2024-06-21,0,2,6,0.6161,5.08,4,1,0.0547,0,0,active,10.68,Medium,Low Risk
STU00388,23,Cairo,2024-09-10,0,1,1,0.1245,3.44,9,1,0.3568,1,1,at-risk,3.5399999999999996,Medium,Medium Risk
STU00389,19,Beirut,2024-04-03,0,2,4,0.4132,3.16,9,2,0.1346,0,0,active,6.26,Medium,Medium Risk
STU00390,25,Casablanca,2024-04-18,1,7,16,0.4658,3.49,22,4,0.1735,0,0,active,17.290000000000003,Medium,Medium Risk
STU00391,32,Beirut,2024-05-12,0,5,8,0.3105,0.25,9,0,0.5503,1,1,at-risk,7.35,Low,Medium Risk
STU00392,22,Beirut,2024-05-23,0,4,3,0.1729,0.57,18,2,0.8062,1,2,dropped,1.7699999999999998,Low,High Risk
STU00393,30,Doha,2024-12-25,0,7,10,0.283,0.1,2,0,0.7949,1,2,dropped,9.9,Low,High Risk
STU00394,31,Amman,2024-10-11,0,6,5,0.1587,2.04,16,3,0.5329,1,1,at-risk,5.4399999999999995,Low,High Risk
STU00395,23,Cairo,2024-09-21,0,4,8,0.3816,3.67,1,4,0.0267,0,0,active,11.57,Medium,Medium Risk
STU00396,30,Dubai,2024-02-13,0,3,1,0.0585,0.56,10,1,0.7239,1,2,dropped,0.56,Low,High Risk
STU00397,21,Dubai,2024-07-27,0,4,0,0.0,0.36,43,0,1.0,1,2,dropped,-3.94,Low,High Risk
STU00398,17,Casablanca,2024-10-11,0,2,0,0.0036,0.24,6,0,0.8282,1,2,dropped,-0.36,Low,High Risk
STU00399,23,Dubai,2024-12-19,0,4,0,0.0,4.01,8,3,0.3881,1,1,at-risk,3.21,Medium,Medium Risk
STU00400,29,Casablanca,2024-11-26,0,1,2,0.4255,5.71,3,8,0.0863,0,0,active,7.41,Medium,Medium Risk
STU00401,18,Casablanca,2024-08-17,0,1,0,0.0,0.31,1,0,0.8444,1,2,dropped,0.21,Low,High Risk
STU00402,35,Cairo,2024-02-17,0,6,2,0.0692,0.17,5,1,0.6356,1,2,dropped,1.67,Low,High Risk
STU00403,32,Amman,2024-04-23,1,4,15,0.7341,7.99,3,11,0.0679,0,0,active,22.69,High,Low Risk
STU00404,30,Tunis,2024-12-20,0,6,8,0.2776,3.46,8,4,0.3397,1,1,at-risk,10.66,Medium,Medium Risk
STU00405,29,Dubai,2024-06-05,0,5,1,0.0253,1.45,10,1,0.5577,1,1,at-risk,1.4500000000000002,Low,High Risk
STU00406,17,Doha,2024-07-07,0,7,13,0.3777,2.11,13,3,0.4185,1,1,at-risk,13.809999999999999,Low,Medium Risk
STU00407,22,Casablanca,2024-10-10,0,2,1,0.1085,2.27,1,3,0.3606,1,1,at-risk,3.17,Low,High Risk
STU00408,22,Baghdad,2024-06-25,0,1,0,0.0934,3.39,1,1,0.3552,1,1,at-risk,3.29,Medium,Medium Risk
STU00409,22,Tunis,2024-10-08,0,4,2,0.1172,2.72,3,3,0.4441,1,1,at-risk,4.420000000000001,Low,High Risk
STU00410,23,Beirut,2024-06-29,0,3,3,0.1897,1.63,2,2,0.6389,1,2,dropped,4.43,Low,High Risk
STU00411,29,Casablanca,2024-05-18,0,4,7,0.3428,6.17,5,8,0.3107,1,1,at-risk,12.67,Medium,Medium Risk
STU00412,26,Amman,2024-05-08,0,5,2,0.0864,0.1,20,0,0.9025,1,2,dropped,0.10000000000000009,Low,High Risk
STU00413,17,Dubai,2024-03-02,0,2,4,0.3884,3.61,23,2,0.1466,0,0,active,5.31,Medium,Medium Risk
STU00414,21,Dubai,2024-06-10,0,1,2,0.411,6.31,27,4,0.091,0,0,active,5.6099999999999985,Medium,Medium Risk
STU00415,17,Alexandria,2024-10-01,0,5,0,0.0,1.87,9,3,0.3969,1,1,at-risk,0.9700000000000001,Low,High Risk
STU00416,25,Riyadh,2024-04-08,0,5,6,0.2533,3.25,5,2,0.4271,1,1,at-risk,8.75,Medium,Medium Risk
STU00417,22,Dubai,2024-09-04,0,4,0,0.008,0.98,19,1,0.6837,1,2,dropped,-0.9199999999999999,Low,High Risk
STU00418,20,Amman,2024-10-28,1,7,15,0.4308,2.47,1,3,0.5518,1,1,at-risk,17.369999999999997,Low,Medium Risk
STU00419,34,Baghdad,2024-11-01,1,1,1,0.1895,1.4,27,2,0.9628,1,2,dropped,-0.30000000000000027,Low,High Risk
STU00420,29,Amman,2024-02-21,0,4,5,0.2574,1.55,1,0,0.3315,1,1,at-risk,6.45,Low,High Risk
STU00421,29,Dubai,2024-05-31,0,3,9,0.5708,5.08,34,5,0.3423,1,1,at-risk,10.68,Medium,Medium Risk
STU00422,24,Dubai,2024-07-03,0,7,3,0.0759,1.75,7,2,0.4329,1,1,at-risk,4.05,Low,High Risk
STU00423,28,Riyadh,2024-06-03,0,7,5,0.1364,2.01,32,4,0.6438,1,2,dropped,3.8099999999999996,Low,High Risk
